"date";"ticker";"field";"override";"override_period";"value";"extraction_date"
"2001-11-30";IBOV Index;CUR_MKT_CAP;;;208,734.58;"2023-08-21"
"2001-12-03";IBOV Index;CUR_MKT_CAP;;;215,223.35;"2023-08-21"
"2001-12-04";IBOV Index;CUR_MKT_CAP;;;212,945.66;"2023-08-21"
"2001-12-05";IBOV Index;CUR_MKT_CAP;;;217,322.19;"2023-08-21"
"2001-12-06";IBOV Index;CUR_MKT_CAP;;;218,693.72;"2023-08-21"
"2001-12-07";IBOV Index;CUR_MKT_CAP;;;214,673.29;"2023-08-21"
"2001-12-10";IBOV Index;CUR_MKT_CAP;;;215,647.71;"2023-08-21"
"2001-12-11";IBOV Index;CUR_MKT_CAP;;;214,263.96;"2023-08-21"
"2001-12-12";IBOV Index;CUR_MKT_CAP;;;215,703.42;"2023-08-21"
"2001-12-13";IBOV Index;CUR_MKT_CAP;;;209,747.96;"2023-08-21"
"2001-12-14";IBOV Index;CUR_MKT_CAP;;;208,078.58;"2023-08-21"
"2001-12-17";IBOV Index;CUR_MKT_CAP;;;207,735.42;"2023-08-21"
"2001-12-18";IBOV Index;CUR_MKT_CAP;;;213,547.91;"2023-08-21"
"2001-12-19";IBOV Index;CUR_MKT_CAP;;;212,147.58;"2023-08-21"
"2001-12-20";IBOV Index;CUR_MKT_CAP;;;207,626.28;"2023-08-21"
"2001-12-21";IBOV Index;CUR_MKT_CAP;;;213,540.39;"2023-08-21"
"2001-12-24";IBOV Index;CUR_MKT_CAP;;;213,540.38;"2023-08-21"
"2001-12-25";IBOV Index;CUR_MKT_CAP;;;213,540.38;"2023-08-21"
"2001-12-26";IBOV Index;CUR_MKT_CAP;;;214,445.68;"2023-08-21"
"2001-12-27";IBOV Index;CUR_MKT_CAP;;;220,032.16;"2023-08-21"
"2001-12-28";IBOV Index;CUR_MKT_CAP;;;219,289.99;"2023-08-21"
"2001-12-31";IBOV Index;CUR_MKT_CAP;;;219,289.97;"2023-08-21"
"2002-01-01";IBOV Index;CUR_MKT_CAP;;;219,289.97;"2023-08-21"
"2002-01-02";IBOV Index;CUR_MKT_CAP;;;221,504.37;"2023-08-21"
"2002-01-03";IBOV Index;CUR_MKT_CAP;;;226,773.62;"2023-08-21"
"2002-01-04";IBOV Index;CUR_MKT_CAP;;;226,874.36;"2023-08-21"
"2002-01-07";IBOV Index;CUR_MKT_CAP;;;228,167.44;"2023-08-21"
"2002-01-08";IBOV Index;CUR_MKT_CAP;;;226,487.61;"2023-08-21"
"2002-01-09";IBOV Index;CUR_MKT_CAP;;;224,290.01;"2023-08-21"
"2002-01-10";IBOV Index;CUR_MKT_CAP;;;218,617.53;"2023-08-21"
"2002-01-11";IBOV Index;CUR_MKT_CAP;;;218,067.48;"2023-08-21"
"2002-01-14";IBOV Index;CUR_MKT_CAP;;;210,597.86;"2023-08-21"
"2002-01-15";IBOV Index;CUR_MKT_CAP;;;208,213.24;"2023-08-21"
"2002-01-16";IBOV Index;CUR_MKT_CAP;;;209,914.97;"2023-08-21"
"2002-01-17";IBOV Index;CUR_MKT_CAP;;;213,729.38;"2023-08-21"
"2002-01-18";IBOV Index;CUR_MKT_CAP;;;214,351.59;"2023-08-21"
"2002-01-21";IBOV Index;CUR_MKT_CAP;;;211,264.32;"2023-08-21"
"2002-01-22";IBOV Index;CUR_MKT_CAP;;;210,083.74;"2023-08-21"
"2002-01-23";IBOV Index;CUR_MKT_CAP;;;212,844.78;"2023-08-21"
"2002-01-24";IBOV Index;CUR_MKT_CAP;;;211,965.57;"2023-08-21"
"2002-01-25";IBOV Index;CUR_MKT_CAP;;;211,965.55;"2023-08-21"
"2002-01-28";IBOV Index;CUR_MKT_CAP;;;212,098.37;"2023-08-21"
"2002-01-29";IBOV Index;CUR_MKT_CAP;;;205,772.56;"2023-08-21"
"2002-01-30";IBOV Index;CUR_MKT_CAP;;;206,337.95;"2023-08-21"
"2002-01-31";IBOV Index;CUR_MKT_CAP;;;210,109.25;"2023-08-21"
"2002-02-01";IBOV Index;CUR_MKT_CAP;;;209,876.4;"2023-08-21"
"2002-02-04";IBOV Index;CUR_MKT_CAP;;;208,986.38;"2023-08-21"
"2002-02-05";IBOV Index;CUR_MKT_CAP;;;212,010.39;"2023-08-21"
"2002-02-06";IBOV Index;CUR_MKT_CAP;;;212,684.28;"2023-08-21"
"2002-02-07";IBOV Index;CUR_MKT_CAP;;;212,152.37;"2023-08-21"
"2002-02-08";IBOV Index;CUR_MKT_CAP;;;210,045.06;"2023-08-21"
"2002-02-11";IBOV Index;CUR_MKT_CAP;;;210,045.06;"2023-08-21"
"2002-02-12";IBOV Index;CUR_MKT_CAP;;;210,045.06;"2023-08-21"
"2002-02-13";IBOV Index;CUR_MKT_CAP;;;215,359.43;"2023-08-21"
"2002-02-14";IBOV Index;CUR_MKT_CAP;;;219,256.85;"2023-08-21"
"2002-02-15";IBOV Index;CUR_MKT_CAP;;;220,161.64;"2023-08-21"
"2002-02-18";IBOV Index;CUR_MKT_CAP;;;217,633.09;"2023-08-21"
"2002-02-19";IBOV Index;CUR_MKT_CAP;;;217,803.21;"2023-08-21"
"2002-02-20";IBOV Index;CUR_MKT_CAP;;;220,453.33;"2023-08-21"
"2002-02-21";IBOV Index;CUR_MKT_CAP;;;224,922.59;"2023-08-21"
"2002-02-22";IBOV Index;CUR_MKT_CAP;;;226,085.83;"2023-08-21"
"2002-02-25";IBOV Index;CUR_MKT_CAP;;;231,927.05;"2023-08-21"
"2002-02-26";IBOV Index;CUR_MKT_CAP;;;232,060.96;"2023-08-21"
"2002-02-27";IBOV Index;CUR_MKT_CAP;;;236,385.57;"2023-08-21"
"2002-02-28";IBOV Index;CUR_MKT_CAP;;;235,849.75;"2023-08-21"
"2002-03-01";IBOV Index;CUR_MKT_CAP;;;241,540.92;"2023-08-21"
"2002-03-04";IBOV Index;CUR_MKT_CAP;;;242,708.44;"2023-08-21"
"2002-03-05";IBOV Index;CUR_MKT_CAP;;;235,770.43;"2023-08-21"
"2002-03-06";IBOV Index;CUR_MKT_CAP;;;233,749.54;"2023-08-21"
"2002-03-07";IBOV Index;CUR_MKT_CAP;;;232,985.96;"2023-08-21"
"2002-03-08";IBOV Index;CUR_MKT_CAP;;;235,331.71;"2023-08-21"
"2002-03-11";IBOV Index;CUR_MKT_CAP;;;232,942.73;"2023-08-21"
"2002-03-12";IBOV Index;CUR_MKT_CAP;;;239,627.91;"2023-08-21"
"2002-03-13";IBOV Index;CUR_MKT_CAP;;;241,586.33;"2023-08-21"
"2002-03-14";IBOV Index;CUR_MKT_CAP;;;240,892.94;"2023-08-21"
"2002-03-15";IBOV Index;CUR_MKT_CAP;;;245,517.88;"2023-08-21"
"2002-03-18";IBOV Index;CUR_MKT_CAP;;;244,296.31;"2023-08-21"
"2002-03-19";IBOV Index;CUR_MKT_CAP;;;243,768.67;"2023-08-21"
"2002-03-20";IBOV Index;CUR_MKT_CAP;;;243,289.68;"2023-08-21"
"2002-03-21";IBOV Index;CUR_MKT_CAP;;;237,451.69;"2023-08-21"
"2002-03-22";IBOV Index;CUR_MKT_CAP;;;231,989.36;"2023-08-21"
"2002-03-25";IBOV Index;CUR_MKT_CAP;;;229,721.09;"2023-08-21"
"2002-03-26";IBOV Index;CUR_MKT_CAP;;;234,441.77;"2023-08-21"
"2002-03-27";IBOV Index;CUR_MKT_CAP;;;233,659.01;"2023-08-21"
"2002-03-28";IBOV Index;CUR_MKT_CAP;;;231,852.75;"2023-08-21"
"2002-03-29";IBOV Index;CUR_MKT_CAP;;;231,852.75;"2023-08-21"
"2002-04-01";IBOV Index;CUR_MKT_CAP;;;235,781.7;"2023-08-21"
"2002-04-02";IBOV Index;CUR_MKT_CAP;;;232,227.04;"2023-08-21"
"2002-04-03";IBOV Index;CUR_MKT_CAP;;;229,818.87;"2023-08-21"
"2002-04-04";IBOV Index;CUR_MKT_CAP;;;234,042.97;"2023-08-21"
"2002-04-05";IBOV Index;CUR_MKT_CAP;;;232,413.23;"2023-08-21"
"2002-04-08";IBOV Index;CUR_MKT_CAP;;;231,909.34;"2023-08-21"
"2002-04-09";IBOV Index;CUR_MKT_CAP;;;231,346.11;"2023-08-21"
"2002-04-10";IBOV Index;CUR_MKT_CAP;;;234,971.02;"2023-08-21"
"2002-04-11";IBOV Index;CUR_MKT_CAP;;;234,406.39;"2023-08-21"
"2002-04-12";IBOV Index;CUR_MKT_CAP;;;238,814.16;"2023-08-21"
"2002-04-15";IBOV Index;CUR_MKT_CAP;;;236,057.32;"2023-08-21"
"2002-04-16";IBOV Index;CUR_MKT_CAP;;;238,330.98;"2023-08-21"
"2002-04-17";IBOV Index;CUR_MKT_CAP;;;239,849.11;"2023-08-21"
"2002-04-18";IBOV Index;CUR_MKT_CAP;;;237,193.01;"2023-08-21"
"2002-04-19";IBOV Index;CUR_MKT_CAP;;;235,473.42;"2023-08-21"
"2002-04-22";IBOV Index;CUR_MKT_CAP;;;233,068.91;"2023-08-21"
"2002-04-23";IBOV Index;CUR_MKT_CAP;;;233,882.04;"2023-08-21"
"2002-04-24";IBOV Index;CUR_MKT_CAP;;;236,663.34;"2023-08-21"
"2002-04-25";IBOV Index;CUR_MKT_CAP;;;234,240.06;"2023-08-21"
"2002-04-26";IBOV Index;CUR_MKT_CAP;;;230,898.95;"2023-08-21"
"2002-04-29";IBOV Index;CUR_MKT_CAP;;;231,631.43;"2023-08-21"
"2002-04-30";IBOV Index;CUR_MKT_CAP;;;230,919.92;"2023-08-21"
"2002-05-01";IBOV Index;CUR_MKT_CAP;;;230,919.92;"2023-08-21"
"2002-05-02";IBOV Index;CUR_MKT_CAP;;;223,597.35;"2023-08-21"
"2002-05-03";IBOV Index;CUR_MKT_CAP;;;224,619.63;"2023-08-21"
"2002-05-06";IBOV Index;CUR_MKT_CAP;;;221,914.74;"2023-08-21"
"2002-05-07";IBOV Index;CUR_MKT_CAP;;;220,956.6;"2023-08-21"
"2002-05-08";IBOV Index;CUR_MKT_CAP;;;225,560.79;"2023-08-21"
"2002-05-09";IBOV Index;CUR_MKT_CAP;;;218,650.32;"2023-08-21"
"2002-05-10";IBOV Index;CUR_MKT_CAP;;;218,928.52;"2023-08-21"
"2002-05-13";IBOV Index;CUR_MKT_CAP;;;216,585.82;"2023-08-21"
"2002-05-14";IBOV Index;CUR_MKT_CAP;;;219,933.96;"2023-08-21"
"2002-05-15";IBOV Index;CUR_MKT_CAP;;;223,636.6;"2023-08-21"
"2002-05-16";IBOV Index;CUR_MKT_CAP;;;228,828.7;"2023-08-21"
"2002-05-17";IBOV Index;CUR_MKT_CAP;;;229,503.06;"2023-08-21"
"2002-05-20";IBOV Index;CUR_MKT_CAP;;;229,089.55;"2023-08-21"
"2002-05-21";IBOV Index;CUR_MKT_CAP;;;229,689.64;"2023-08-21"
"2002-05-22";IBOV Index;CUR_MKT_CAP;;;226,007.33;"2023-08-21"
"2002-05-23";IBOV Index;CUR_MKT_CAP;;;228,963.59;"2023-08-21"
"2002-05-24";IBOV Index;CUR_MKT_CAP;;;229,469.2;"2023-08-21"
"2002-05-27";IBOV Index;CUR_MKT_CAP;;;229,850.41;"2023-08-21"
"2002-05-28";IBOV Index;CUR_MKT_CAP;;;230,065.35;"2023-08-21"
"2002-05-29";IBOV Index;CUR_MKT_CAP;;;232,706.2;"2023-08-21"
"2002-05-30";IBOV Index;CUR_MKT_CAP;;;232,706.2;"2023-08-21"
"2002-05-31";IBOV Index;CUR_MKT_CAP;;;229,950.27;"2023-08-21"
"2002-06-03";IBOV Index;CUR_MKT_CAP;;;228,650.98;"2023-08-21"
"2002-06-04";IBOV Index;CUR_MKT_CAP;;;229,107.55;"2023-08-21"
"2002-06-05";IBOV Index;CUR_MKT_CAP;;;229,029.55;"2023-08-21"
"2002-06-06";IBOV Index;CUR_MKT_CAP;;;221,545.2;"2023-08-21"
"2002-06-07";IBOV Index;CUR_MKT_CAP;;;222,363.53;"2023-08-21"
"2002-06-10";IBOV Index;CUR_MKT_CAP;;;226,790.35;"2023-08-21"
"2002-06-11";IBOV Index;CUR_MKT_CAP;;;222,291.39;"2023-08-21"
"2002-06-12";IBOV Index;CUR_MKT_CAP;;;221,111.82;"2023-08-21"
"2002-06-13";IBOV Index;CUR_MKT_CAP;;;218,044.73;"2023-08-21"
"2002-06-14";IBOV Index;CUR_MKT_CAP;;;212,693.35;"2023-08-21"
"2002-06-17";IBOV Index;CUR_MKT_CAP;;;216,078.99;"2023-08-21"
"2002-06-18";IBOV Index;CUR_MKT_CAP;;;214,700.72;"2023-08-21"
"2002-06-19";IBOV Index;CUR_MKT_CAP;;;209,928.18;"2023-08-21"
"2002-06-20";IBOV Index;CUR_MKT_CAP;;;199,369.66;"2023-08-21"
"2002-06-21";IBOV Index;CUR_MKT_CAP;;;190,540.22;"2023-08-21"
"2002-06-24";IBOV Index;CUR_MKT_CAP;;;195,082.7;"2023-08-21"
"2002-06-25";IBOV Index;CUR_MKT_CAP;;;199,080.08;"2023-08-21"
"2002-06-26";IBOV Index;CUR_MKT_CAP;;;201,787.34;"2023-08-21"
"2002-06-27";IBOV Index;CUR_MKT_CAP;;;207,113.23;"2023-08-21"
"2002-06-28";IBOV Index;CUR_MKT_CAP;;;209,320.32;"2023-08-21"
"2002-07-01";IBOV Index;CUR_MKT_CAP;;;205,897.39;"2023-08-21"
"2002-07-02";IBOV Index;CUR_MKT_CAP;;;204,548.44;"2023-08-21"
"2002-07-03";IBOV Index;CUR_MKT_CAP;;;201,193.18;"2023-08-21"
"2002-07-04";IBOV Index;CUR_MKT_CAP;;;202,066.09;"2023-08-21"
"2002-07-05";IBOV Index;CUR_MKT_CAP;;;199,519.12;"2023-08-21"
"2002-07-08";IBOV Index;CUR_MKT_CAP;;;200,937.17;"2023-08-21"
"2002-07-09";IBOV Index;CUR_MKT_CAP;;;200,937.15;"2023-08-21"
"2002-07-10";IBOV Index;CUR_MKT_CAP;;;199,210.33;"2023-08-21"
"2002-07-11";IBOV Index;CUR_MKT_CAP;;;201,675.16;"2023-08-21"
"2002-07-12";IBOV Index;CUR_MKT_CAP;;;203,082.55;"2023-08-21"
"2002-07-15";IBOV Index;CUR_MKT_CAP;;;198,952.09;"2023-08-21"
"2002-07-16";IBOV Index;CUR_MKT_CAP;;;199,627;"2023-08-21"
"2002-07-17";IBOV Index;CUR_MKT_CAP;;;202,391.93;"2023-08-21"
"2002-07-18";IBOV Index;CUR_MKT_CAP;;;202,961.56;"2023-08-21"
"2002-07-19";IBOV Index;CUR_MKT_CAP;;;199,062.93;"2023-08-21"
"2002-07-22";IBOV Index;CUR_MKT_CAP;;;187,127.37;"2023-08-21"
"2002-07-23";IBOV Index;CUR_MKT_CAP;;;183,160.08;"2023-08-21"
"2002-07-24";IBOV Index;CUR_MKT_CAP;;;187,339.73;"2023-08-21"
"2002-07-25";IBOV Index;CUR_MKT_CAP;;;182,421.49;"2023-08-21"
"2002-07-26";IBOV Index;CUR_MKT_CAP;;;174,296.11;"2023-08-21"
"2002-07-29";IBOV Index;CUR_MKT_CAP;;;173,488.95;"2023-08-21"
"2002-07-30";IBOV Index;CUR_MKT_CAP;;;175,021.28;"2023-08-21"
"2002-07-31";IBOV Index;CUR_MKT_CAP;;;183,462.1;"2023-08-21"
"2002-08-01";IBOV Index;CUR_MKT_CAP;;;182,996.95;"2023-08-21"
"2002-08-02";IBOV Index;CUR_MKT_CAP;;;186,123.36;"2023-08-21"
"2002-08-05";IBOV Index;CUR_MKT_CAP;;;181,298.74;"2023-08-21"
"2002-08-06";IBOV Index;CUR_MKT_CAP;;;184,027.26;"2023-08-21"
"2002-08-07";IBOV Index;CUR_MKT_CAP;;;185,208.69;"2023-08-21"
"2002-08-08";IBOV Index;CUR_MKT_CAP;;;194,633.59;"2023-08-21"
"2002-08-09";IBOV Index;CUR_MKT_CAP;;;191,914.65;"2023-08-21"
"2002-08-12";IBOV Index;CUR_MKT_CAP;;;187,116.83;"2023-08-21"
"2002-08-13";IBOV Index;CUR_MKT_CAP;;;180,688.21;"2023-08-21"
"2002-08-14";IBOV Index;CUR_MKT_CAP;;;178,269.13;"2023-08-21"
"2002-08-15";IBOV Index;CUR_MKT_CAP;;;176,206.03;"2023-08-21"
"2002-08-16";IBOV Index;CUR_MKT_CAP;;;181,072.78;"2023-08-21"
"2002-08-19";IBOV Index;CUR_MKT_CAP;;;178,950.12;"2023-08-21"
"2002-08-20";IBOV Index;CUR_MKT_CAP;;;177,851.44;"2023-08-21"
"2002-08-21";IBOV Index;CUR_MKT_CAP;;;181,414.4;"2023-08-21"
"2002-08-22";IBOV Index;CUR_MKT_CAP;;;185,298.16;"2023-08-21"
"2002-08-23";IBOV Index;CUR_MKT_CAP;;;184,837.48;"2023-08-21"
"2002-08-26";IBOV Index;CUR_MKT_CAP;;;191,045.39;"2023-08-21"
"2002-08-27";IBOV Index;CUR_MKT_CAP;;;197,021.68;"2023-08-21"
"2002-08-28";IBOV Index;CUR_MKT_CAP;;;195,001.17;"2023-08-21"
"2002-08-29";IBOV Index;CUR_MKT_CAP;;;195,912.15;"2023-08-21"
"2002-08-30";IBOV Index;CUR_MKT_CAP;;;195,327.18;"2023-08-21"
"2002-09-02";IBOV Index;CUR_MKT_CAP;;;194,873.55;"2023-08-21"
"2002-09-03";IBOV Index;CUR_MKT_CAP;;;193,252.43;"2023-08-21"
"2002-09-04";IBOV Index;CUR_MKT_CAP;;;192,919.7;"2023-08-21"
"2002-09-05";IBOV Index;CUR_MKT_CAP;;;189,215.16;"2023-08-21"
"2002-09-06";IBOV Index;CUR_MKT_CAP;;;186,300.59;"2023-08-21"
"2002-09-09";IBOV Index;CUR_MKT_CAP;;;189,308.75;"2023-08-21"
"2002-09-10";IBOV Index;CUR_MKT_CAP;;;190,637.61;"2023-08-21"
"2002-09-11";IBOV Index;CUR_MKT_CAP;;;197,585.8;"2023-08-21"
"2002-09-12";IBOV Index;CUR_MKT_CAP;;;196,589.99;"2023-08-21"
"2002-09-13";IBOV Index;CUR_MKT_CAP;;;197,184.69;"2023-08-21"
"2002-09-16";IBOV Index;CUR_MKT_CAP;;;192,117.54;"2023-08-21"
"2002-09-17";IBOV Index;CUR_MKT_CAP;;;187,720.94;"2023-08-21"
"2002-09-18";IBOV Index;CUR_MKT_CAP;;;186,014.93;"2023-08-21"
"2002-09-19";IBOV Index;CUR_MKT_CAP;;;182,762.61;"2023-08-21"
"2002-09-20";IBOV Index;CUR_MKT_CAP;;;186,041.44;"2023-08-21"
"2002-09-23";IBOV Index;CUR_MKT_CAP;;;181,608.95;"2023-08-21"
"2002-09-24";IBOV Index;CUR_MKT_CAP;;;179,566.98;"2023-08-21"
"2002-09-25";IBOV Index;CUR_MKT_CAP;;;179,376.4;"2023-08-21"
"2002-09-26";IBOV Index;CUR_MKT_CAP;;;178,721.32;"2023-08-21"
"2002-09-27";IBOV Index;CUR_MKT_CAP;;;169,813.57;"2023-08-21"
"2002-09-30";IBOV Index;CUR_MKT_CAP;;;168,229.56;"2023-08-21"
"2002-10-01";IBOV Index;CUR_MKT_CAP;;;176,104.26;"2023-08-21"
"2002-10-02";IBOV Index;CUR_MKT_CAP;;;174,220.71;"2023-08-21"
"2002-10-03";IBOV Index;CUR_MKT_CAP;;;180,223.3;"2023-08-21"
"2002-10-04";IBOV Index;CUR_MKT_CAP;;;181,445.17;"2023-08-21"
"2002-10-07";IBOV Index;CUR_MKT_CAP;;;174,914.07;"2023-08-21"
"2002-10-08";IBOV Index;CUR_MKT_CAP;;;175,334.91;"2023-08-21"
"2002-10-09";IBOV Index;CUR_MKT_CAP;;;173,078.16;"2023-08-21"
"2002-10-10";IBOV Index;CUR_MKT_CAP;;;175,199.09;"2023-08-21"
"2002-10-11";IBOV Index;CUR_MKT_CAP;;;173,874.91;"2023-08-21"
"2002-10-14";IBOV Index;CUR_MKT_CAP;;;166,560.07;"2023-08-21"
"2002-10-15";IBOV Index;CUR_MKT_CAP;;;166,777.49;"2023-08-21"
"2002-10-16";IBOV Index;CUR_MKT_CAP;;;164,573.25;"2023-08-21"
"2002-10-17";IBOV Index;CUR_MKT_CAP;;;175,146.41;"2023-08-21"
"2002-10-18";IBOV Index;CUR_MKT_CAP;;;177,071.65;"2023-08-21"
"2002-10-21";IBOV Index;CUR_MKT_CAP;;;179,220.31;"2023-08-21"
"2002-10-22";IBOV Index;CUR_MKT_CAP;;;182,440.07;"2023-08-21"
"2002-10-23";IBOV Index;CUR_MKT_CAP;;;192,370.05;"2023-08-21"
"2002-10-24";IBOV Index;CUR_MKT_CAP;;;193,260.26;"2023-08-21"
"2002-10-25";IBOV Index;CUR_MKT_CAP;;;197,299.03;"2023-08-21"
"2002-10-28";IBOV Index;CUR_MKT_CAP;;;191,162.64;"2023-08-21"
"2002-10-29";IBOV Index;CUR_MKT_CAP;;;190,447.88;"2023-08-21"
"2002-10-30";IBOV Index;CUR_MKT_CAP;;;198,398.53;"2023-08-21"
"2002-10-31";IBOV Index;CUR_MKT_CAP;;;200,902.52;"2023-08-21"
"2002-11-01";IBOV Index;CUR_MKT_CAP;;;199,968.4;"2023-08-21"
"2002-11-04";IBOV Index;CUR_MKT_CAP;;;195,825.82;"2023-08-21"
"2002-11-05";IBOV Index;CUR_MKT_CAP;;;193,499.22;"2023-08-21"
"2002-11-06";IBOV Index;CUR_MKT_CAP;;;190,888.45;"2023-08-21"
"2002-11-07";IBOV Index;CUR_MKT_CAP;;;193,127.5;"2023-08-21"
"2002-11-08";IBOV Index;CUR_MKT_CAP;;;193,889.93;"2023-08-21"
"2002-11-11";IBOV Index;CUR_MKT_CAP;;;194,473.22;"2023-08-21"
"2002-11-12";IBOV Index;CUR_MKT_CAP;;;191,764.67;"2023-08-21"
"2002-11-13";IBOV Index;CUR_MKT_CAP;;;191,669.24;"2023-08-21"
"2002-11-14";IBOV Index;CUR_MKT_CAP;;;193,631.75;"2023-08-21"
"2002-11-15";IBOV Index;CUR_MKT_CAP;;;193,631.75;"2023-08-21"
"2002-11-18";IBOV Index;CUR_MKT_CAP;;;196,527.72;"2023-08-21"
"2002-11-19";IBOV Index;CUR_MKT_CAP;;;194,650.47;"2023-08-21"
"2002-11-20";IBOV Index;CUR_MKT_CAP;;;196,361.83;"2023-08-21"
"2002-11-21";IBOV Index;CUR_MKT_CAP;;;199,956.31;"2023-08-21"
"2002-11-22";IBOV Index;CUR_MKT_CAP;;;199,433.56;"2023-08-21"
"2002-11-25";IBOV Index;CUR_MKT_CAP;;;197,013.69;"2023-08-21"
"2002-11-26";IBOV Index;CUR_MKT_CAP;;;194,495.03;"2023-08-21"
"2002-11-27";IBOV Index;CUR_MKT_CAP;;;195,110.7;"2023-08-21"
"2002-11-28";IBOV Index;CUR_MKT_CAP;;;194,951.01;"2023-08-21"
"2002-11-29";IBOV Index;CUR_MKT_CAP;;;200,204.23;"2023-08-21"
"2002-12-02";IBOV Index;CUR_MKT_CAP;;;201,931;"2023-08-21"
"2002-12-03";IBOV Index;CUR_MKT_CAP;;;201,228.79;"2023-08-21"
"2002-12-04";IBOV Index;CUR_MKT_CAP;;;200,686.38;"2023-08-21"
"2002-12-05";IBOV Index;CUR_MKT_CAP;;;198,065.57;"2023-08-21"
"2002-12-06";IBOV Index;CUR_MKT_CAP;;;199,950.51;"2023-08-21"
"2002-12-09";IBOV Index;CUR_MKT_CAP;;;196,467.49;"2023-08-21"
"2002-12-10";IBOV Index;CUR_MKT_CAP;;;197,045.6;"2023-08-21"
"2002-12-11";IBOV Index;CUR_MKT_CAP;;;201,738.75;"2023-08-21"
"2002-12-12";IBOV Index;CUR_MKT_CAP;;;202,052.4;"2023-08-21"
"2002-12-13";IBOV Index;CUR_MKT_CAP;;;201,327.08;"2023-08-21"
"2002-12-16";IBOV Index;CUR_MKT_CAP;;;203,935.74;"2023-08-21"
"2002-12-17";IBOV Index;CUR_MKT_CAP;;;204,437.94;"2023-08-21"
"2002-12-18";IBOV Index;CUR_MKT_CAP;;;206,215.54;"2023-08-21"
"2002-12-19";IBOV Index;CUR_MKT_CAP;;;210,105.59;"2023-08-21"
"2002-12-20";IBOV Index;CUR_MKT_CAP;;;214,406.43;"2023-08-21"
"2002-12-23";IBOV Index;CUR_MKT_CAP;;;212,292.16;"2023-08-21"
"2002-12-24";IBOV Index;CUR_MKT_CAP;;;212,292.16;"2023-08-21"
"2002-12-25";IBOV Index;CUR_MKT_CAP;;;212,292.16;"2023-08-21"
"2002-12-26";IBOV Index;CUR_MKT_CAP;;;210,282.29;"2023-08-21"
"2002-12-27";IBOV Index;CUR_MKT_CAP;;;208,290.4;"2023-08-21"
"2002-12-30";IBOV Index;CUR_MKT_CAP;;;210,793.85;"2023-08-21"
"2002-12-31";IBOV Index;CUR_MKT_CAP;;;210,793.85;"2023-08-21"
"2003-01-01";IBOV Index;CUR_MKT_CAP;;;210,793.85;"2023-08-21"
"2003-01-02";IBOV Index;CUR_MKT_CAP;;;236,892.7;"2023-08-21"
"2003-01-03";IBOV Index;CUR_MKT_CAP;;;235,000.03;"2023-08-21"
"2003-01-06";IBOV Index;CUR_MKT_CAP;;;239,838.96;"2023-08-21"
"2003-01-07";IBOV Index;CUR_MKT_CAP;;;236,053.25;"2023-08-21"
"2003-01-08";IBOV Index;CUR_MKT_CAP;;;235,346.34;"2023-08-21"
"2003-01-09";IBOV Index;CUR_MKT_CAP;;;238,820.13;"2023-08-21"
"2003-01-10";IBOV Index;CUR_MKT_CAP;;;242,759.4;"2023-08-21"
"2003-01-13";IBOV Index;CUR_MKT_CAP;;;240,345.06;"2023-08-21"
"2003-01-14";IBOV Index;CUR_MKT_CAP;;;241,345.47;"2023-08-21"
"2003-01-15";IBOV Index;CUR_MKT_CAP;;;240,106.09;"2023-08-21"
"2003-01-16";IBOV Index;CUR_MKT_CAP;;;239,214.39;"2023-08-21"
"2003-01-17";IBOV Index;CUR_MKT_CAP;;;234,197.58;"2023-08-21"
"2003-01-20";IBOV Index;CUR_MKT_CAP;;;233,787.27;"2023-08-21"
"2003-01-21";IBOV Index;CUR_MKT_CAP;;;231,603.79;"2023-08-21"
"2003-01-22";IBOV Index;CUR_MKT_CAP;;;226,356.23;"2023-08-21"
"2003-01-23";IBOV Index;CUR_MKT_CAP;;;225,664.68;"2023-08-21"
"2003-01-24";IBOV Index;CUR_MKT_CAP;;;220,024.77;"2023-08-21"
"2003-01-27";IBOV Index;CUR_MKT_CAP;;;217,456.08;"2023-08-21"
"2003-01-28";IBOV Index;CUR_MKT_CAP;;;216,860.58;"2023-08-21"
"2003-01-29";IBOV Index;CUR_MKT_CAP;;;223,264.11;"2023-08-21"
"2003-01-30";IBOV Index;CUR_MKT_CAP;;;220,094.19;"2023-08-21"
"2003-01-31";IBOV Index;CUR_MKT_CAP;;;223,280.03;"2023-08-21"
"2003-02-03";IBOV Index;CUR_MKT_CAP;;;224,122.87;"2023-08-21"
"2003-02-04";IBOV Index;CUR_MKT_CAP;;;220,711.3;"2023-08-21"
"2003-02-05";IBOV Index;CUR_MKT_CAP;;;222,097.71;"2023-08-21"
"2003-02-06";IBOV Index;CUR_MKT_CAP;;;220,744.44;"2023-08-21"
"2003-02-07";IBOV Index;CUR_MKT_CAP;;;218,235.43;"2023-08-21"
"2003-02-10";IBOV Index;CUR_MKT_CAP;;;220,785.6;"2023-08-21"
"2003-02-11";IBOV Index;CUR_MKT_CAP;;;221,467.92;"2023-08-21"
"2003-02-12";IBOV Index;CUR_MKT_CAP;;;221,503.48;"2023-08-21"
"2003-02-13";IBOV Index;CUR_MKT_CAP;;;215,032.45;"2023-08-21"
"2003-02-14";IBOV Index;CUR_MKT_CAP;;;213,669.43;"2023-08-21"
"2003-02-17";IBOV Index;CUR_MKT_CAP;;;215,979.33;"2023-08-21"
